"dsstox_substance_id","casrn","preferred_name","study_id","species","admin_route","study_type","processed","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID0023901,"25057-89-0",Bentazon,364,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,376,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,376,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,376,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,376,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,377,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,377,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,377,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,377,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,383,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,383,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,383,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,383,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,384,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,384,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,384,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,384,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0038338,"61949-76-6","1RS cis-Permethrin",385,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0038338,"61949-76-6","1RS cis-Permethrin",385,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0038338,"61949-76-6","1RS cis-Permethrin",386,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0038338,"61949-76-6","1RS cis-Permethrin",386,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,388,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,388,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,388,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,388,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,389,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,389,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,389,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,389,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8020628,"2164-17-2",Fluometuron,399,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8020628,"2164-17-2",Fluometuron,399,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020628,"2164-17-2",Fluometuron,399,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8020628,"2164-17-2",Fluometuron,399,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,403,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,403,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,404,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,404,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,404,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,404,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,412,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,412,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,412,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,412,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,413,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,413,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,413,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,413,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1024338,"23564-05-8",Thiophanate-methyl,426,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1024338,"23564-05-8",Thiophanate-methyl,426,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,448,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,448,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,448,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,448,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,449,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,449,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,450,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,450,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,451,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,451,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034252,"149979-41-9",Tepraloxydim,462,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034252,"149979-41-9",Tepraloxydim,462,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034252,"149979-41-9",Tepraloxydim,463,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034252,"149979-41-9",Tepraloxydim,463,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034252,"149979-41-9",Tepraloxydim,464,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7034252,"149979-41-9",Tepraloxydim,464,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034252,"149979-41-9",Tepraloxydim,464,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7034252,"149979-41-9",Tepraloxydim,464,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1034212,"118134-30-8",Spiroxamine,473,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1034212,"118134-30-8",Spiroxamine,473,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1034212,"118134-30-8",Spiroxamine,474,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1034212,"118134-30-8",Spiroxamine,474,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1034212,"118134-30-8",Spiroxamine,475,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1034212,"118134-30-8",Spiroxamine,475,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034460,"82697-71-0",Clofencet-potassium,482,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034460,"82697-71-0",Clofencet-potassium,482,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7034460,"82697-71-0",Clofencet-potassium,482,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034460,"82697-71-0",Clofencet-potassium,482,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7034460,"82697-71-0",Clofencet-potassium,483,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034460,"82697-71-0",Clofencet-potassium,483,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3032626,"2032-65-7",Methiocarb,489,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3032626,"2032-65-7",Methiocarb,489,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3032626,"2032-65-7",Methiocarb,489,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3032626,"2032-65-7",Methiocarb,489,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7032478,"168316-95-8",Spinosad,504,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7032478,"168316-95-8",Spinosad,504,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7032478,"168316-95-8",Spinosad,504,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7032478,"168316-95-8",Spinosad,504,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7032478,"168316-95-8",Spinosad,505,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7032478,"168316-95-8",Spinosad,505,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7032478,"168316-95-8",Spinosad,505,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7032478,"168316-95-8",Spinosad,505,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1024259,"2310-17-0",Phosalone,510,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1024259,"2310-17-0",Phosalone,510,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1024259,"2310-17-0",Phosalone,510,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1024259,"2310-17-0",Phosalone,510,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1024259,"2310-17-0",Phosalone,511,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1024259,"2310-17-0",Phosalone,511,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1024259,"2310-17-0",Phosalone,511,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1024259,"2310-17-0",Phosalone,511,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4032532,"128639-02-1",Carfentrazone-ethyl,518,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4032532,"128639-02-1",Carfentrazone-ethyl,518,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4032532,"128639-02-1",Carfentrazone-ethyl,518,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4032532,"128639-02-1",Carfentrazone-ethyl,518,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4032532,"128639-02-1",Carfentrazone-ethyl,519,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4032532,"128639-02-1",Carfentrazone-ethyl,519,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4032532,"128639-02-1",Carfentrazone-ethyl,519,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4032532,"128639-02-1",Carfentrazone-ethyl,519,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7034545,"110488-70-5",Dimethomorph,526,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7034545,"110488-70-5",Dimethomorph,526,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034545,"110488-70-5",Dimethomorph,526,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7034545,"110488-70-5",Dimethomorph,526,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034545,"110488-70-5",Dimethomorph,528,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034545,"110488-70-5",Dimethomorph,528,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034545,"110488-70-5",Dimethomorph,529,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034545,"110488-70-5",Dimethomorph,529,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020440,"120-36-5",Dichlorprop,541,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020440,"120-36-5",Dichlorprop,541,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9034492,"120116-88-3",Cyazofamid,550,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9034492,"120116-88-3",Cyazofamid,550,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9034492,"120116-88-3",Cyazofamid,550,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9034492,"120116-88-3",Cyazofamid,550,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9034492,"120116-88-3",Cyazofamid,552,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9034492,"120116-88-3",Cyazofamid,552,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034614,"181274-17-9",Flucarbazone-sodium,561,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034614,"181274-17-9",Flucarbazone-sodium,561,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034614,"181274-17-9",Flucarbazone-sodium,561,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034614,"181274-17-9",Flucarbazone-sodium,561,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3034614,"181274-17-9",Flucarbazone-sodium,562,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034614,"181274-17-9",Flucarbazone-sodium,562,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034614,"181274-17-9",Flucarbazone-sodium,562,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034614,"181274-17-9",Flucarbazone-sodium,562,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7034753,"173159-57-4",Foramsulfuron,578,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034753,"173159-57-4",Foramsulfuron,578,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034753,"173159-57-4",Foramsulfuron,579,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7034753,"173159-57-4",Foramsulfuron,579,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7034753,"173159-57-4",Foramsulfuron,579,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7034753,"173159-57-4",Foramsulfuron,579,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9034737,"9006-42-2",Metiram,596,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9034737,"9006-42-2",Metiram,596,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9034737,"9006-42-2",Metiram,596,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9034737,"9006-42-2",Metiram,596,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021327,"26514","1-trans-delta-9-Tetrahydrocannabinol",604,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6021327,"26514","1-trans-delta-9-Tetrahydrocannabinol",604,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6021327,"26514","1-trans-delta-9-Tetrahydrocannabinol",604,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021327,"26514","1-trans-delta-9-Tetrahydrocannabinol",604,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6021327,"26514","1-trans-delta-9-Tetrahydrocannabinol",605,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6021327,"26514","1-trans-delta-9-Tetrahydrocannabinol",605,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6021327,"26514","1-trans-delta-9-Tetrahydrocannabinol",605,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021327,"26514","1-trans-delta-9-Tetrahydrocannabinol",605,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,619,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,619,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,619,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,619,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,621,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,621,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,621,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,621,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,622,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,622,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,622,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024085,"16672-87-0",Ethephon,622,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1032357,"13121-70-5",Cyhexatin,634,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1032357,"13121-70-5",Cyhexatin,634,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1032357,"13121-70-5",Cyhexatin,634,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1032357,"13121-70-5",Cyhexatin,634,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1032357,"13121-70-5",Cyhexatin,635,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1032357,"13121-70-5",Cyhexatin,635,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1032357,"13121-70-5",Cyhexatin,635,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1032357,"13121-70-5",Cyhexatin,635,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9024304,"74051-80-2",Sethoxydim,653,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9024304,"74051-80-2",Sethoxydim,653,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9024304,"74051-80-2",Sethoxydim,654,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9024304,"74051-80-2",Sethoxydim,654,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,666,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,666,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,666,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,666,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,667,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,667,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,667,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,667,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,668,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,668,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5032525,"149877-41-8",Bifenazate,677,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5032525,"149877-41-8",Bifenazate,677,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5032525,"149877-41-8",Bifenazate,677,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5032525,"149877-41-8",Bifenazate,677,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
