"dsstox_substance_id","casrn","preferred_name","study_id","study_source","species","admin_route","study_type","study_type_guideline","processed","dose_start","dose_start_unit","dose_end","dose_end_unit","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID7020764,"101-21-3",Chlorpropham,281,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020764,"101-21-3",Chlorpropham,281,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID7022253,"10453-86-8",Resmethrin,290,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,85,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7022253,"10453-86-8",Resmethrin,290,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,85,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID7022253,"10453-86-8",Resmethrin,291,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7022253,"10453-86-8",Resmethrin,291,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,,1,1,346,systemic,pathology gross,mammary gland
DTXSID7022253,"10453-86-8",Resmethrin,292,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7022253,"10453-86-8",Resmethrin,292,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,103,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7022253,"10453-86-8",Resmethrin,292,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,103,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID7022253,"10453-86-8",Resmethrin,292,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,103,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID3024944,"35691-65-7","1,2-Dibromo-2,4-dicyanobutane",309,ntp,rat,Dermal,CHR,Carcinogenicity,1,0,week,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024944,"35691-65-7","1,2-Dibromo-2,4-dicyanobutane",309,ntp,rat,Dermal,CHR,Carcinogenicity,1,0,week,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024944,"35691-65-7","1,2-Dibromo-2,4-dicyanobutane",310,ntp,mouse,Dermal,CHR,Carcinogenicity,1,0,week,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024944,"35691-65-7","1,2-Dibromo-2,4-dicyanobutane",310,ntp,mouse,Dermal,CHR,Carcinogenicity,1,0,week,105,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024944,"35691-65-7","1,2-Dibromo-2,4-dicyanobutane",310,ntp,mouse,Dermal,CHR,Carcinogenicity,1,0,week,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024944,"35691-65-7","1,2-Dibromo-2,4-dicyanobutane",310,ntp,mouse,Dermal,CHR,Carcinogenicity,1,0,week,105,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,317,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,317,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,317,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,317,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,318,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,318,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,318,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,318,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,319,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,124,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,319,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,124,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,319,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,124,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,319,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,124,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,320,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,99,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,320,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,99,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,320,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,99,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024243,"1910-42-5",Paraquat dichloride,320,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,99,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID0034695,"2234562",Mancozeb,330,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,year,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0034695,"2234562",Mancozeb,330,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,year,2,year,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0034695,"2234562",Mancozeb,330,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,year,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID0034695,"2234562",Mancozeb,330,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,year,2,year,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020792,"123-33-1",Maleic hydrazide,336,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,120,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020792,"123-33-1",Maleic hydrazide,336,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,120,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020792,"123-33-1",Maleic hydrazide,336,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,120,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020792,"123-33-1",Maleic hydrazide,336,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,120,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020154,"120-32-1",Clorophene,342,ntp,mouse,Oral/Gavage,CHR,Carcinogenicity,1,0,day,103,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5020154,"120-32-1",Clorophene,342,ntp,mouse,Oral/Gavage,CHR,Carcinogenicity,1,0,day,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020154,"120-32-1",Clorophene,342,ntp,mouse,Oral/Gavage,CHR,Carcinogenicity,1,0,day,103,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID5020154,"120-32-1",Clorophene,342,ntp,mouse,Oral/Gavage,CHR,Carcinogenicity,1,0,day,103,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020154,"120-32-1",Clorophene,343,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,103,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5020154,"120-32-1",Clorophene,343,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,103,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020154,"120-32-1",Clorophene,343,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,103,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID5020154,"120-32-1",Clorophene,343,ntp,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,103,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,354,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,99,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,354,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,99,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,354,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,99,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,354,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,99,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,355,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,105,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,355,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,105,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,355,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,105,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,355,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,105,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,356,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,356,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,356,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,356,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,357,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,357,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,357,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3024239,"19666-30-9",Oxadiazon,357,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID0023901,"25057-89-0",Bentazon,364,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0023901,"25057-89-0",Bentazon,364,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,376,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,376,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,376,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,376,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,377,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,377,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,377,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID6032354,"105512-06-9",Clodinafop-propargyl mixt.,377,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,383,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,383,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,383,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,383,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,384,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,384,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,384,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032683,"7786-34-7",Mevinphos,384,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID0038338,"61949-76-6","1RS cis-Permethrin",385,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,92,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0038338,"61949-76-6","1RS cis-Permethrin",385,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,92,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID0038338,"61949-76-6","1RS cis-Permethrin",386,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,54465,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0038338,"61949-76-6","1RS cis-Permethrin",386,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,54465,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,388,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,month,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,388,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,388,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,month,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,388,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,389,opp_der,mouse,Oral,CHR,Chronic toxicity,1,0,week,150,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,389,opp_der,mouse,Oral,CHR,Chronic toxicity,1,0,week,150,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,389,opp_der,mouse,Oral,CHR,Chronic toxicity,1,0,week,150,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034531,"23564-06-9",Thiophanate,389,opp_der,mouse,Oral,CHR,Chronic toxicity,1,0,week,150,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8020628,"2164-17-2",Fluometuron,399,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8020628,"2164-17-2",Fluometuron,399,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020628,"2164-17-2",Fluometuron,399,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8020628,"2164-17-2",Fluometuron,399,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,403,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,403,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,404,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,404,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,404,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID9023889,"76578-14-8",Quizalofop-ethyl,404,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,day,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,412,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,412,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,412,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,412,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,78,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,413,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,413,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,413,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034871,"129630-19-9",Pyraflufen-ethyl,413,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID1024338,"23564-05-8",Thiophanate-methyl,426,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1024338,"23564-05-8",Thiophanate-methyl,426,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,448,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,23,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,448,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,23,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,448,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,23,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,448,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,23,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,449,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,80,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,449,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,day,80,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID5035957,"68359-37-5",Cyfluthrin,450,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
